variant,seed,attention_type,position_mode,step,step_loss,train_loss,val_loss,relation_entropy,relation_max_weight,relation_logit_mean,relation_logit_std,logit_scale,pair_gate
alternating_embedding,123,alternating,embedding,1500,7.244076251983643,7.270742297172546,7.317983090877533,3.605637788772583,0.10767962038516998,1.8461768627166748,1.4491028785705566,1.0568461418151855,0.12230146676301956
alternating_embedding,123,alternating,embedding,1600,7.3390960693359375,7.283727049827576,7.322548806667328,3.6213884353637695,0.10438993573188782,1.5182011127471924,1.4878249168395996,1.0518704652786255,0.12209452688694
alternating_embedding,123,alternating,embedding,1700,7.330662727355957,7.276547491550446,7.3168681263923645,3.6259090900421143,0.1035926565527916,1.4025143384933472,1.4037455320358276,1.0502008199691772,0.1220724955201149
alternating_embedding,123,alternating,embedding,1800,7.293370246887207,7.274158835411072,7.31768798828125,3.641629457473755,0.10032262653112411,1.0305304527282715,1.1496745347976685,1.0461311340332031,0.12213815003633499
alternating_embedding,123,alternating,embedding,1900,7.461348533630371,7.266898572444916,7.311395227909088,3.6838996410369873,0.0907842218875885,0.6206616163253784,0.8800525069236755,1.0372660160064697,0.12208805978298187
alternating_embedding,123,alternating,embedding,2000,7.299567222595215,7.273702025413513,7.310652732849121,3.6983866691589355,0.0880536437034607,0.3893420696258545,0.6915096044540405,1.0334737300872803,0.12209495902061462
standard_encoding,123,standard,encoding,0,,8.179069638252258,8.15334963798523,,,,,,
standard_encoding,123,standard,encoding,100,7.654254913330078,7.473748087882996,7.617033302783966,,,,,,
standard_encoding,123,standard,encoding,200,7.467624664306641,7.287598550319672,7.382528066635132,,,,,,
standard_encoding,123,standard,encoding,300,7.362276554107666,7.254056215286255,7.3339923620224,,,,,,
standard_encoding,123,standard,encoding,400,7.226830005645752,7.255199551582336,7.3273473381996155,,,,,,
standard_encoding,123,standard,encoding,500,7.289280891418457,7.264964282512665,7.3163557052612305,,,,,,
standard_encoding,123,standard,encoding,600,7.337703227996826,7.275102496147156,7.319209933280945,,,,,,
standard_encoding,123,standard,encoding,700,7.335824489593506,7.279777705669403,7.312724053859711,,,,,,
standard_encoding,123,standard,encoding,800,7.32379150390625,7.2786195278167725,7.311434268951416,,,,,,
standard_encoding,123,standard,encoding,900,7.234375,7.274586498737335,7.307172119617462,,,,,,
standard_encoding,123,standard,encoding,1000,7.310725688934326,7.276184856891632,7.306713402271271,,,,,,
standard_encoding,123,standard,encoding,1100,7.3938446044921875,7.2691158056259155,7.311197876930237,,,,,,
standard_encoding,123,standard,encoding,1200,7.239631652832031,7.267565369606018,7.305752217769623,,,,,,
standard_encoding,123,standard,encoding,1300,7.231128692626953,7.263784229755402,7.30741024017334,,,,,,
standard_encoding,123,standard,encoding,1400,7.254638195037842,7.259041130542755,7.301496207714081,,,,,,
standard_encoding,123,standard,encoding,1500,7.220919132232666,7.254109442234039,7.302452981472015,,,,,,
standard_encoding,123,standard,encoding,1600,7.3236894607543945,7.259128153324127,7.301429629325867,,,,,,
standard_encoding,123,standard,encoding,1700,7.323792457580566,7.245634436607361,7.292886435985565,,,,,,
standard_encoding,123,standard,encoding,1800,7.262977123260498,7.232833206653595,7.285678505897522,,,,,,
standard_encoding,123,standard,encoding,1900,7.419905662536621,7.221534907817841,7.273280084133148,,,,,,
standard_encoding,123,standard,encoding,2000,7.276811599731445,7.221315681934357,7.260331332683563,,,,,,
triangular_encoding,123,triangular,encoding,0,,8.188647150993347,8.179059267044067,3.7655848264694214,0.07032928243279457,0.005289674852974713,0.19314856082201004,1.0,0.11920291930437088
triangular_encoding,123,triangular,encoding,100,7.570715427398682,7.48368763923645,7.627573847770691,3.765666961669922,0.0698600746691227,0.0475114774890244,0.21321385353803635,1.001542568206787,0.11882893368601799
triangular_encoding,123,triangular,encoding,200,7.461631774902344,7.293408274650574,7.389913082122803,3.7655701637268066,0.06965970993041992,0.11621463112533092,0.23802637308835983,1.0042692422866821,0.11846140399575233
triangular_encoding,123,triangular,encoding,300,7.364499092102051,7.256435990333557,7.340674996376038,3.765624523162842,0.06954396143555641,0.1451960513368249,0.25014375150203705,1.0052501559257507,0.11844776198267937
triangular_encoding,123,triangular,encoding,400,7.235934734344482,7.255415260791779,7.329525828361511,3.7665480375289917,0.06922803074121475,0.14369811676442623,0.23666390776634216,1.0056068897247314,0.11833442747592926
triangular_encoding,123,triangular,encoding,500,7.279624938964844,7.266103088855743,7.321222126483917,3.765946626663208,0.06936703994870186,0.15987343341112137,0.24910496920347214,1.0073429942131042,0.11837628111243248
triangular_encoding,123,triangular,encoding,600,7.350049018859863,7.273378372192383,7.321080267429352,3.7663888931274414,0.06918078288435936,0.16171866096556187,0.2451067939400673,1.0070108771324158,0.11843879148364067
triangular_encoding,123,triangular,encoding,700,7.33876895904541,7.278340101242065,7.313953161239624,3.7664592266082764,0.06917084753513336,0.169484481215477,0.2497204765677452,1.0074360966682434,0.1184089407324791
triangular_encoding,123,triangular,encoding,800,7.313855171203613,7.279170513153076,7.314550280570984,3.7664284706115723,0.0692022405564785,0.14880442433059216,0.2344234585762024,1.0085331797599792,0.11850061267614365
triangular_encoding,123,triangular,encoding,900,7.222268581390381,7.2756853103637695,7.3095375299453735,3.766386389732361,0.06927580758929253,0.15787533950060606,0.24317940324544907,1.008131742477417,0.11850037425756454
triangular_encoding,123,triangular,encoding,1000,7.314354419708252,7.275418996810913,7.309816062450409,3.7661420106887817,0.06946803629398346,0.17908273730427027,0.2621271461248398,1.0087726712226868,0.11854466050863266
triangular_encoding,123,triangular,encoding,1100,7.40200662612915,7.268016517162323,7.313683092594147,3.7663257122039795,0.06939121708273888,0.1595053682103753,0.24317291378974915,1.0093368291854858,0.1185629740357399
triangular_encoding,123,triangular,encoding,1200,7.253723621368408,7.266139507293701,7.308256149291992,3.7660380601882935,0.06956887617707253,0.13001463236287236,0.2362135797739029,1.0109692215919495,0.11871696636080742
triangular_encoding,123,triangular,encoding,1300,7.23645544052124,7.262221693992615,7.310008764266968,3.7653939723968506,0.06986144185066223,0.11781509593129158,0.2509509101510048,1.0125769972801208,0.11884351447224617
triangular_encoding,123,triangular,encoding,1400,7.278430938720703,7.256372094154358,7.3038352727890015,3.7638715505599976,0.0704704225063324,0.09416395798325539,0.24322441965341568,1.0168477892875671,0.11895781382918358
triangular_encoding,123,triangular,encoding,1500,7.238803863525391,7.251429259777069,7.305744469165802,3.7629103660583496,0.07081548497080803,0.022364055505022407,0.2374524623155594,1.0182413458824158,0.11913910880684853
triangular_encoding,123,triangular,encoding,1600,7.334670066833496,7.251967370510101,7.3061031103134155,3.7608249187469482,0.07129115238785744,-0.02121898578479886,0.24130550026893616,1.0227821469306946,0.1191961020231247
triangular_encoding,123,triangular,encoding,1700,7.312690734863281,7.2431480884552,7.293282628059387,3.7465900182724,0.07476595044136047,-0.09293454396538436,0.3594784438610077,1.0409433841705322,0.11920633167028427
triangular_encoding,123,triangular,encoding,1800,7.243512153625488,7.23257577419281,7.280393064022064,3.737642765045166,0.07726126164197922,-0.058252903865650296,0.35537418723106384,1.05201917886734,0.11935548484325409
triangular_encoding,123,triangular,encoding,1900,7.41099739074707,7.217717468738556,7.26251482963562,3.7206250429153442,0.08084847405552864,-0.05220064229797572,0.4044434577226639,1.0713332295417786,0.11947078257799149
triangular_encoding,123,triangular,encoding,2000,7.255105018615723,7.211619734764099,7.251455843448639,3.719794273376465,0.08158937096595764,-0.041426393669098616,0.39858880639076233,1.0825087428092957,0.11952300742268562
alternating_encoding,123,alternating,encoding,0,,8.168012022972107,8.15776526927948,3.7632548809051514,0.07100901007652283,-0.012422294355928898,0.2083548605442047,1.0,0.11920291930437088
alternating_encoding,123,alternating,encoding,100,7.562710762023926,7.459981083869934,7.5777647495269775,3.7682199478149414,0.06821198761463165,0.10126668959856033,0.26765918731689453,1.0000479221343994,0.11954142898321152
alternating_encoding,123,alternating,encoding,200,7.460076808929443,7.293346583843231,7.378658294677734,3.77123761177063,0.0670706108212471,0.2354535609483719,0.35356393456459045,1.0026350021362305,0.11996430903673172
alternating_encoding,123,alternating,encoding,300,7.362512588500977,7.259497761726379,7.338129281997681,3.7721261978149414,0.06673320382833481,0.2899392247200012,0.4228534996509552,1.0037604570388794,0.12014755606651306
alternating_encoding,123,alternating,encoding,400,7.216009616851807,7.259052336215973,7.330632328987122,3.7725672721862793,0.06652991473674774,0.3362238109111786,0.45593175292015076,1.004387378692627,0.1201411783695221
alternating_encoding,123,alternating,encoding,500,7.298740863800049,7.26539158821106,7.322517514228821,3.773057460784912,0.06633554399013519,0.31509464979171753,0.4294496178627014,1.0047180652618408,0.12039200216531754
alternating_encoding,123,alternating,encoding,600,7.347894668579102,7.276139914989471,7.32423859834671,3.773627281188965,0.0662030577659607,0.31458809971809387,0.42209357023239136,1.0048474073410034,0.12036550045013428
alternating_encoding,123,alternating,encoding,700,7.349922180175781,7.28222781419754,7.313991069793701,3.773481845855713,0.06620025634765625,0.32193347811698914,0.43888387084007263,1.004721999168396,0.12053734809160233
alternating_encoding,123,alternating,encoding,800,7.328317642211914,7.281571686267853,7.313632309436798,3.773163080215454,0.0664142444729805,0.34554585814476013,0.4512815475463867,1.0050569772720337,0.1206526830792427
alternating_encoding,123,alternating,encoding,900,7.225371837615967,7.278332710266113,7.310570061206818,3.7718544006347656,0.06687528640031815,0.4065139591693878,0.5731947422027588,1.0074833631515503,0.12064894288778305
alternating_encoding,123,alternating,encoding,1000,7.320160865783691,7.277963936328888,7.309390902519226,3.771552562713623,0.06701178103685379,0.3938206136226654,0.5519486665725708,1.0067939758300781,0.12041710317134857
alternating_encoding,123,alternating,encoding,1100,7.384225368499756,7.273374915122986,7.313451647758484,3.7711143493652344,0.06724586337804794,0.33413535356521606,0.49160343408584595,1.0062586069107056,0.12057127058506012
alternating_encoding,123,alternating,encoding,1200,7.242661476135254,7.272594094276428,7.3082075119018555,3.7705776691436768,0.06742720305919647,0.30411770939826965,0.4602835774421692,1.0068124532699585,0.12068947404623032
alternating_encoding,123,alternating,encoding,1300,7.247153282165527,7.266765236854553,7.307419180870056,3.7682507038116455,0.06810710579156876,0.2635837495326996,0.4403625428676605,1.0067862272262573,0.12052984535694122
alternating_encoding,123,alternating,encoding,1400,7.277736186981201,7.260682284832001,7.303031861782074,3.7639832496643066,0.06951504945755005,0.28002139925956726,0.4483736455440521,1.0067040920257568,0.1204020082950592
alternating_encoding,123,alternating,encoding,1500,7.227487564086914,7.2565566301345825,7.30471271276474,3.7638823986053467,0.069610595703125,0.13525938987731934,0.37482714653015137,1.0034701824188232,0.1204490214586258
alternating_encoding,123,alternating,encoding,1600,7.334799766540527,7.261621356010437,7.305513441562653,3.7572181224823,0.07159730046987534,0.043176304548978806,0.32494601607322693,1.0022000074386597,0.1204451397061348
alternating_encoding,123,alternating,encoding,1700,7.331432342529297,7.251794517040253,7.2962557673454285,3.737755060195923,0.07570870220661163,-0.017809512093663216,0.3714357912540436,1.0118173360824585,0.12021911144256592
alternating_encoding,123,alternating,encoding,1800,7.264406204223633,7.240489482879639,7.284789800643921,3.728200912475586,0.07797597348690033,-0.12787377834320068,0.47010743618011475,1.0129826068878174,0.12021294981241226
alternating_encoding,123,alternating,encoding,1900,7.441585540771484,7.226009666919708,7.273480534553528,3.7066142559051514,0.08226760476827621,-0.15109901130199432,0.5808690786361694,1.0290077924728394,0.1202664002776146
alternating_encoding,123,alternating,encoding,2000,7.280921936035156,7.22004771232605,7.262545228004456,3.700995445251465,0.08388135582208633,-0.032666902989149094,0.5563457608222961,1.0375040769577026,0.12021280825138092
