variant,seed,attention_type,position_mode,params,score_elements_per_layer,score_elements_per_model,steps,initial_train_loss,final_train_loss,initial_val_loss,final_val_loss,best_val_loss,ms_per_step,relation_entropy,relation_max_weight,relation_logit_mean,relation_logit_std,logit_scale,pair_gate
standard_embedding,123,standard,embedding,488760,32768,65536,2000,8.166136264801025,7.27478301525116,8.17833161354065,7.3106478452682495,7.3106478452682495,7.909740645525744,,,,,,
triangular_embedding,123,triangular,embedding,513346,65536,131072,2000,8.166435599327087,7.279023706912994,8.161416172981262,7.308709800243378,7.308709800243378,22.57012889548787,3.4919787645339966,0.12082621455192566,1.9177297474816442,1.1046103686094284,1.066903829574585,0.12160841003060341
alternating_embedding,123,alternating,embedding,501053,49152,98304,2000,8.179928660392761,7.273702025413513,8.180674195289612,7.310652732849121,7.310652732849121,14.966506604512688,3.6983866691589355,0.0880536437034607,0.3893420696258545,0.6915096044540405,1.0334737300872803,0.12209495902061462
standard_encoding,123,standard,encoding,486712,32768,65536,2000,8.179069638252258,7.221315681934357,8.15334963798523,7.260331332683563,7.260331332683563,7.707335833489196,,,,,,
triangular_encoding,123,triangular,encoding,511298,65536,131072,2000,8.188647150993347,7.211619734764099,8.179059267044067,7.251455843448639,7.251455843448639,22.89810600000783,3.719794273376465,0.08158937096595764,-0.041426393669098616,0.39858880639076233,1.0825087428092957,0.11952300742268562
alternating_encoding,123,alternating,encoding,499005,49152,98304,2000,8.168012022972107,7.22004771232605,8.15776526927948,7.262545228004456,7.262545228004456,14.719747041497612,3.700995445251465,0.08388135582208633,-0.032666902989149094,0.5563457608222961,1.0375040769577026,0.12021280825138092
